Q2	पृथ्वी
Q192767	इसाताबू	ग्वादालकॅनाल
Q192790	सुंदाची सामुद्रधुनी
Q192807	रमात गान
Q192818	बेट्टिनो क्रॅक्सी
Q192828	अँगोला फुटबॉल संघ	अंगोला फुटबॉल संघ
Q192888	स्मोलियन
Q192894	मिगेल प्रिमो दि रिव्हेरा	मिगेल प्रिमो दि रिव्हेरा इ ओर्बानेहा
Q192896	कार्लायल
Q192926	काझानलाक
Q192937	कॉर्फबॉल
Q192945	गोवि-अल्ताई प्रांत
Q192961	रामदी
Q192966	अफगाणिस्तान फुटबॉल संघ	अफगानिस्तान फुटबॉल संघ
Q193055	गिर्गिउ काउंटी
Q193190	फॅग्रुस्ता
Q193250	बुलावायो
Q193266	लिबरेक प्रदेश
Q193275	सूर्यमालेतील छोट्या वस्तू
Q193289	इक्यूटोस
Q193295	ह्राडेक क्रॉलेव्ह प्रदेश
Q193317	परदुबीस प्रदेश
Q193326	गोल्डमन सॅक्स
Q193370	मॉन्ट्र्यूल
Q193377	एस. एम. सीन	एस.एम. कां	एस.एम. सीन
Q193386	बोलिव्हिया फुटबॉल संघ
Q193390	न्यू इंग्लंड पेट्रियट्स
Q193412	टी.आय.	टेक्सास इन्स्ट्रुमेंट्स	टेक्सास इन्स्ट्रुमेन्ट्स
Q193439	दुबई आंतरराष्ट्रीय विमानतळ
Q193445	आर्टविन
Q193452	अर्माघ
Q193482	नीव्ह कॅम्पबेल
Q193494	अफार प्रदेश
Q193510	पादुआ विद्यापीठ
Q193592	मि.फि.	मिडफिल्डर	मिडफील्डर
Q193638	शिबुया-कु
Q193655	जॉन हॅसब्रूक व्हान व्लेक
Q193701	स्पेसएक्स
Q193722	सार्गिव्ह पोसत
Q193727	जॉन्स हॉपकिन्स विद्यापीठ
Q193753	इंडियानापोलिस कोल्टस	इंडियानापोलिस कोल्ट्स
Q193802	औजदा
Q193944	संघ
Q193965	कमीअनेट्स-पोडीस्कायइ
Q194009	तुपोलेव
Q194067	सर्पुखोव
Q194165	इर्बिड
Q194316	सुवर्णभूमी विमानतळ
Q194387	कोस्टा रिका फुटबॉल संघ
Q194393	एस.के. स्लाविया प्राहा	एस.के. स्लॅविया प्राह
Q194398	कारा सामुद्रधुनी
Q194989	पिंगतुंग काउंटी
Q196508	रुपनगर जिल्हा
Q196544	अलीगढ मुस्लिम विद्यापीठ
Q198370	झिबो
Q199440	मेक्सिकली
Q199500	ग्युमरी
Q199528	डेहराडून	देहरादून
Q199609	ओइटा	ओइता
Q199707	तुर्कमेन सोव्हियेत साम्यवादी गणराज्य
Q199711	ताजिक सोव्हियेत समाजवादी प्रजासत्ताक	ताजिक सोव्हियेत साम्यवादी गणराज्य
Q199797	टॅकोमा
Q199821	ग्रान कोलंबियाचे प्रजासत्ताक
Q199909	करबळा
Q199910	मॅग्डालेना विभाग
Q200017	विजयवाडा
Q200030	लाटकिया
Q200036	वॉलोस
Q200048	केवमो कार्ती
Q200061	प्रीझरें
Q200078	ओकायामा
Q200127	टायग्रे प्रदेश
Q200130	पाकव्याप्त काश्मीर
Q200133	चाल्किडा
Q200250	महानगर
Q200253	ॲक्युप्रेशर
Q200397	अब्राहम दि मॉइरे	अब्राहम मॉइरे	आब्राम द म्वाव्र
Q200499	झिया उल हक	मुहम्मद झिया उल-हक	मोहम्मद झिया उल-हक
Q200578	योकोसुका
Q200589	उशुसुनोमिया
Q200667	लडाख	लढ्ढाक	लदाख	लद्दाख
Q200707	ताकामात्सू
Q200797	पोलोस्क
Q200812	देओदोरो दा फॉन्सेका	फील्ड मार्शल देओदोरो दा फॉन्सेका	फील्ड मार्शल मनुएल देओदोरो दा फॉन्सेका	मनुएल देओदोरो दा फॉन्सेका
Q200878	जबलपुर	जबलपूर
Q200951	बोलू
Q201051	रिशोन लेत्सियोन
Q201052	अमेरिकन आयडॉल
Q201125	झेरनझिनिन
Q201147	अर्मावीर प्रदेश
Q201442	क्रुसेवेक
Q201516	मियामी बीच
Q201598	ब्युसाफलस
Q201722	वेरियेआ
Q201788	इतिहासकार
Q202054	कैसुके हाँडा	कैसुके होंडा	होंडा कैसुके
Q202107	ओरोमिया प्रदेश
Q202149	मार्टिनस जस्टिनस गोडफ्रीडस व्हेल्टमन	मार्टिनस जे.जी. वेल्टमन	मार्टिनस जे.जी. व्हेल्टमन
Q202163	लुझंइकि स्टेडियम	लुझनिकी मैदान
Q202175	एलिस आयलंड
Q202770	अलेक्सेइ कोसिजिन
Q202800	सोमाली प्रदेश
Q202883	पशुवैद्यक
Q202904	सोफिया प्रांत
Q203000	पर्थ
Q203009	अमहारा विभाग
Q203263	अथेन्स
Q203308	शिमोनोजी
Q203380	नेपियर
Q203403	सेंट जॉन
Q203433	स्पिरो अॅग्न्यू	स्पिरो ऍग्न्यू	स्पिरो थियोडोर ऍग्न्यू
Q203476	पोर्ट ब्लेअर	पोर्ट ब्लेयर	पोर्ट ब्लेर
Q203591	अनास्ताशिया मास्किना	अनास्ताशिया मिस्किना	अनास्तासिया मिस्किना
Q203749	फर्नंडो मुस्लेरा	फर्नांडो नेस्तोर मुस्लेरा मिकोल	फर्नांडो मुस्लेरा
Q204011	द्रोणाचार्य पुरस्कार
Q204245	क्वेरनावाका
Q204251	टॉर्टिया	तोर्तिया
Q204296	एर न्यू झीलँड	एर न्यू झीलँड लिमिटेड
Q204308	मियाझकि
Q204381	गोमा
Q204382	कौवोला
Q204407	रामिरेस
Q204487	झिने एल अबिदिन बेन अली
Q204561	मोडेस्टो
Q204632	गेलिक
Q204720	हरफर्ड
Q204862	डॅलस काउबॉइज	डॅलस काउबॉईज
Q204888	पी ए ओ के एफ.सी.
Q205033	शिकागो बेअर्स
Q205057	कुस्को प्रदेश
