Q2	पृथ्वी
Q181103	बलुचिस्तान	बलुचिस्तान भौगोलिक प्रदेश	बलूचिस्तान
Q181114	क्राइस्लर कॉर्पोरेशन	क्रायस्लर	क्रायस्लर कॉर्पोरेशन	क्रायस्लर ग्रुप एल.एल.सी.	क्रायस्लर ग्रूप एल.एल.सी.
Q181278	२०२० उन्हाळी ऑलिंपिक
Q181376	ग्रोडनो
Q181557	काऊशुंग शहर
Q181633	मिकोलाइव्ह ओब्लास्त
Q181839	सापेक्ष अर्थच्छटाशास्त्र	सापेक्ष अर्थछटाशास्त्र
Q181854	लॅपिनरांटा
Q181882	काउंटी कार्लो
Q181896	पहिला स्वेन	स्वेन पहिला
Q182025	एकसारे
Q182059	कुमासी
Q182081	इलिस पार्क मैदान
Q182329	अमोनियम नायट्रेट
Q182343	नायगारा नदी
Q182394	यझ्ड	याझद
Q182428	सिलिस्ट्रा
Q182436	ग्रंथपाल
Q182474	पोप लुशियस तिसरा
Q182521	रुस्तवी
Q182531	युद्धनौका
Q182625	विंडसर
Q182692	अपॉकॅलिप्स नाऊ
Q182778	व्रान्सा काउंटी
Q182852	कुन्मिंग
Q182923	स्टर्लिंग
Q183124	कोचाबम्बा
Q183126	Ramakrishna	गदाधर चट्टोपाध्याय	पुराण	रामकृष्ण परमहंस
Q183129	जल प्रदूषण	जलप्रदूषण	पाणी प्रदूषण
Q183187	फह्द, सौदी अरेबिया
Q183226	कार्लोस चौथा
Q183266	सॅम्युअल जॉन्सन	सॅम्युएल जॉन्सन
Q183279	झोर्स इवानोविच आल्फेरोव्ह	झोर्स इव्हानोविच आल्फेरोव्ह
Q183298	इबादान
Q183303	जलालाबाद
Q183314	खैबर पख्तूनख्वा	नॉर्थवेस्ट फ्रंटियर प्रॉव्हिन्स	वायव्य सरहद्दी प्रांत
Q183397	फ्रेड हॉइल	फ्रेड हॉईल	फ्रेड हॉयल
Q183405	सॅफी
Q183445	जस्टिन पहिला	जस्टीन पहिला	पहिला जस्टिन	फ्लाव्हियस यस्टीनस
Q183498	ब्रॅटिस्लावा प्रदेश
Q183551	वॉटरफोर्ड
Q183584	लॅन्झू
Q184090	प्रेस्टोन
Q184178	योहान बॅप्टिस्ट स्ट्रॉस	योहान स्ट्रॉस
Q184184	नाऊदिबाऊ
Q184232	थीया
Q184267	आंद्रे ग्रोमिको	आंद्रेइ आंद्रेयेविच ग्रोमिको	आंद्रेइ ग्रोमिको
Q184345	विना डेल मार
Q184427	अजंठा	अजंठा लेणी	अजंता लेणी	अजिंठा	अजिंठा लेणी	अजिंठा-वेरुळची लेणी	अजिंठा-वेरूळची लेणी	वेरुळ लेणी	वेरूळ लेणी
Q184539	ऑर्डू
Q184563	सिन-इतिरो-तोमोनागा
Q184587	Grand Rapids	ग्रँड रॅपिड्स
Q184590	धावपट्टी
Q184594	काउंटी वॉटरफोर्ड
Q184599	काउंटी वेक्सफोर्ड
Q184782	फॉस्फरिक आम्ल
Q184817	लिग्नीन
Q185111	टोबॅगो
Q185125	हमामात्सू
Q185134	टलेमसन
Q185221	मलाक्का
Q185225	सन्ती काजोर्ला	सान्टियोगो काझोर्ला गोन्झालेझ	सान्ती काझोर्ला
Q185264	गणिताचा इतिहास
Q185332	सटू मरे
Q185351	कायदेपंडित
Q185453	मुलतान	मुल्तान
Q185582	नॉक्सव्हिल
Q185632	लाईमासॉल
Q185650	नायजेल डी जाँग	नीगेल दे जोंग
Q185682	फ्रेंच इंडोचीन
Q185684	हफै
Q185700	विटेब्स्क प्रदेश
Q185741	अर्न्स्ट हॅपल स्टेडियॉन	अर्न्स्ट हॅपल स्टेडीयॉन	अर्न्स्ट हॅपेल स्टेडियोन	अर्न्स्ट-हॅपल-स्टेडियोन	एरंस्ट हपल स्टेडीऑन
Q186237	जोएनसूयू
Q186254	हास्कोव्हो	हॅसकोवो
Q186262	आल्बेनिया फुटबॉल संघ
Q186349	तार्ग्यू म्यूर
Q186415	कार्लोस मार्चेना	कार्लोस मार्चेना लोपेझ
Q186444	अण्वस्त्र प्रसारबंदी करार
Q186465	जुलियन श्विंगर	जुलियन सीमूर श्विंगर	जूलियन श्विंगर
Q186497	विलिस युजीन लँब	विलिस युजीन लॅम्ब	विलिस युजीन लॅम्ब जुनियर	विलिस लँब	विलिस लॅम्ब
Q186569	एम्बॉल
Q186576	पझरजॅक
Q186614	दोमोदेदोवो आंतरराष्ट्रीय विमानतळ
Q186894	विंडोज लाइव्ह मेल
Q187045	बोरिक आम्ल
Q187099	लायोनेल जॉस्पिन
Q187136	लुओयांग
Q187172	बोधी धर्म
Q187205	बिस्ट्रिया
Q187223	खाजण	खारकच्छ
Q187346	कॉन्सटॅटीन
Q187352	कॅवला
Q187693	फेजर काउंटी
Q187712	अबू धाबी अमिरात
Q187805	स्पोकण
Q187826	मॉस्टोलेस
Q188022	मार्डीन
Q188061	विल्नियस काउंटी
Q188094	अर्थ तज्ञ	अर्थतज्ज्ञ	अर्थतज्ञ
Q188096	पिनांग	पेनांग
Q188161	डच ईस्ट इंडीज	डच ईस्ट इंडीझ	डच ईस्ट ईंडीझ	नेदरलंड ईस्ट ईंडिझ
Q188304	संडरलँड
Q188336	सफेड
Q188373	दक्षिण बोहेमिया प्रदेश
Q188399	सेंट्रल बोहेमियन प्रदेश
Q188478	ब्रायला
Q188509	उपनगर
Q188586	सिसिलीचे राजतंत्र
Q188641	स्तनाग्र
Q188673	टर्गोविस्ट
Q188676	गरुड वैनतेय
Q188693	ब्लँटायर
Q188712	जपानी साम्राज्य
Q188731	रोड्स
Q188732	गोमेल प्रदेश
Q188801	केन्सिंग्टन व चेल्सी
Q188806	कीटकयुशु
Q188810	शारजा अमीरात
Q188847	पर्यावरणशास्त्र
